id,officer_id,created_at,updated_at,allegation_id
25013,30054,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028538
25014,8749,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028538
25015,17103,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028959
25016,19048,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028959
25017,27893,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028978
25018,20030,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028978
25019,2945,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027696
25020,4198,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027696
25021,4198,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027696
25022,9871,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027696
25023,12148,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027703
25024,31777,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027703
25025,5638,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027716
25026,1758,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028551
25027,10387,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028551
25028,6765,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028551
25029,22516,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028551
25030,7167,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028551
25031,15238,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028551
25032,10117,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028557
25033,21941,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028559
25034,18624,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028559
25035,10774,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028559
25036,143,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028982
25037,31483,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028983
25038,26362,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25039,31828,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25040,695,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25041,12146,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25042,10361,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25043,32186,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25044,31908,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25045,25306,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1029004
25046,31465,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027738
25047,1079,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027738
25048,888,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027738
25049,2653,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25050,16297,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25051,25922,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25052,12595,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25053,5803,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25054,1079,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25055,9501,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25056,888,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027743
25057,8333,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027745
25058,8334,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027745
25059,8332,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027745
25060,8330,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027745
25061,3103,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028165
25062,3103,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028165
25063,28993,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028171
25064,16083,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028178
25065,16508,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028190
25066,13010,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028190
25067,7751,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028190
25068,16945,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028190
25069,6697,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028576
25070,14339,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028576
25071,6206,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028576
25072,3209,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028587
25073,31108,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1028587
25074,26182,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027748
25075,3874,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027749
25076,15231,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027764
25077,27116,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027764
25078,10263,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027764
25079,22731,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027764
25080,6206,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027764
25081,26377,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027764
25082,18552,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027781
25083,30497,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027781
25084,5779,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1027781
25085,19384,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021831
25086,87,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022108
25087,4720,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022108
25088,13189,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022108
25089,14418,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25090,14418,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25091,29841,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25092,736,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25093,30235,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25094,28213,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25095,30808,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25096,16556,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25097,23953,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25098,23953,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25099,19292,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25100,19292,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25101,22809,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25102,30237,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25103,1237,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25104,24258,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25105,12520,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25106,13784,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25107,2337,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022139
25108,31426,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022140
25109,25995,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022156
25110,32403,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022163
25111,14418,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022174
25112,23953,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022174
25113,23269,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022174
25114,2144,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25115,745,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25116,26432,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25117,26432,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25118,3947,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25119,27906,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25120,27906,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25121,677,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021898
25122,7112,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021912
25123,5152,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021912
25124,30119,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021913
25125,19970,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021947
25126,7697,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021947
25127,24553,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021947
25128,29065,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021955
25129,818,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021956
25130,1386,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021961
25131,3431,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021970
25132,12636,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021970
25133,6223,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021986
25134,32086,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1021986
25135,15617,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022001
25136,20404,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022001
25137,10283,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022016
25138,9417,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022016
25139,27833,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022016
25140,29031,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022016
25141,7918,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022016
25142,16582,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022016
25143,18809,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022023
25144,2141,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022023
25145,6502,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022026
25146,6019,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022026
25147,19217,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022026
25148,22270,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022026
25149,27076,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022026
25150,9982,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022026
25151,25573,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022026
25152,792,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022033
25153,14294,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022034
25154,25995,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022034
25155,24395,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25156,19008,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25157,23192,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25158,23495,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25159,2621,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25160,11608,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25161,28162,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25162,24971,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022053
25163,28998,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022074
25164,12691,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022074
25165,21965,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022074
25166,6309,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022074
25167,13453,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022080
25168,6726,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1022080
25169,18043,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033828
25170,11874,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033858
25171,11079,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033858
25172,20154,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033859
25173,1219,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033862
25174,22695,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033862
25175,26404,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033864
25176,14839,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25177,18869,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25178,7656,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25179,18084,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25180,4087,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25181,14602,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25182,11511,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25183,17648,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25184,5818,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25185,24536,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25186,8691,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25187,15286,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25188,6119,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25189,31837,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036065
25190,11346,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031457
25191,11346,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031457
25192,9045,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031457
25193,9045,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031457
25194,13321,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032860
25195,24674,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032860
25196,16878,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032860
25197,11030,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032860
25198,22078,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032864
25199,15997,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032866
25200,2110,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032866
25201,448,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25202,32425,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25203,32322,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25204,21448,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25205,32281,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25206,31900,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25207,31872,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25208,3716,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25209,31962,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25210,32309,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25211,22337,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25212,4771,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25213,32174,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25214,32268,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25215,31899,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25216,7818,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032877
25217,27257,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033870
25218,7943,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033870
25219,8040,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033900
25220,12691,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033909
25221,20627,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25222,23425,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25223,30244,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25224,13118,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25225,7538,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25226,30834,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25227,22064,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25228,6362,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25229,23913,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033908
25230,24381,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033980
25231,3605,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033980
25232,14442,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1033980
25233,10090,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036110
25234,19434,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036120
25235,18472,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031466
25236,17277,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031500
25237,17551,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031500
25238,3706,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031495
25239,18113,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031503
25240,28529,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031507
25241,21615,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031502
25242,31521,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032898
25243,10289,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032898
25244,27849,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032898
25245,16311,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25246,31551,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25247,32118,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25248,16061,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25249,31191,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25250,32096,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25251,10664,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25252,32255,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25253,31852,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25254,6009,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25255,15014,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032911
25256,13121,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034017
25257,26250,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034019
25258,11823,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036287
25259,19130,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036287
25260,11694,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036287
25261,3447,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036301
25262,32188,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031538
25263,7092,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031538
25264,32005,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031538
25265,20628,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031538
25266,29147,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031574
25267,15716,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031574
25268,25144,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032923
25269,14859,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032923
25270,30198,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032923
25271,6552,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032923
25272,31012,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25273,24382,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25274,10050,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25275,21210,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25276,12766,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25277,2436,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25278,9804,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25279,23823,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25280,16883,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25281,7379,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25282,21732,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25283,14850,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25284,16600,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25285,31064,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032970
25286,10188,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032969
25287,18653,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032969
25288,10958,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032969
25289,474,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032969
25290,16810,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032969
25291,4674,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032969
25292,20713,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034647
25293,20713,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034647
25294,29399,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036325
25295,31782,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1036323
25296,29331,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031642
25297,18602,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031642
25298,3876,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031642
25299,5263,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1031642
25300,2671,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032976
25301,32142,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032976
25302,11406,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032976
25303,10851,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032976
25304,12759,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032976
25305,27439,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1032976
25306,5873,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034663
25307,14264,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034862
25308,10258,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034865
25309,17612,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034865
25310,19906,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034865
25311,29225,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034866
25312,22312,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034866
25313,8770,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034866
25314,26197,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034866
25315,5617,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034866
25316,32306,2019-01-09T04:42:10.954298Z,2019-01-09T04:42:11.124258Z,1034866
