id,star,current,officer_id,created_at,updated_at
14027,20007,true,10619,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14032,20612,false,10624,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14033,15545,false,10624,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14048,14066,false,10636,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14049,14522,false,10636,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14050,13859,false,10636,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14054,21164,false,10640,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14055,6439,false,10640,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14057,1618,true,10642,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14058,5874,false,10642,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14063,20627,true,10648,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14064,9707,false,10648,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14066,8461,false,10650,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14067,1622,false,10650,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14069,3250,false,10652,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14070,6254,false,10652,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14079,4722,false,10659,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14080,21605,true,10659,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14083,10738,false,10661,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14084,21254,false,10661,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14085,40107,false,10661,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14090,4151,true,10664,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14091,5137,false,10664,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14092,19478,false,10664,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14096,4695,false,10669,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14097,40095,false,10669,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14108,8305,false,10682,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14109,16641,false,10682,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14111,5987,false,10686,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14112,17069,false,10686,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14113,1416,false,10687,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14114,261,true,10687,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14121,11939,false,10694,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14122,17105,false,10694,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14123,17138,true,10694,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14125,257,true,10696,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14126,1558,false,10696,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14129,20656,false,10697,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14130,17528,false,10697,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14131,11328,false,10697,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14132,2594,false,10697,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14133,1416,false,10697,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14135,8040,false,10698,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14136,9212,false,10698,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14140,15866,false,10701,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14141,15847,false,10701,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14143,15911,false,10703,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14144,20441,true,10703,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14148,17497,false,10707,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14149,6143,false,10707,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14151,6728,false,10707,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14156,87,false,10713,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14157,609,false,10713,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14162,18281,true,10717,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14163,19022,false,10717,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14164,16911,false,10718,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14165,16551,false,10718,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14172,15128,false,10724,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14173,21203,true,10724,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14176,6896,false,10728,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14177,1516,false,10728,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14179,1623,false,10728,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14187,401,false,10734,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14188,822,false,10734,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14189,870,true,10735,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14190,8600,false,10735,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14212,2437,true,10760,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14213,9413,false,10760,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14237,16344,false,10782,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14239,2336,false,10782,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14252,5998,false,10800,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14253,18460,false,10800,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14254,1061,true,10800,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14255,294,false,10802,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14256,1788,false,10802,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14257,77,false,10802,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14267,17914,false,10810,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14268,17505,false,10810,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14269,17262,false,10810,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14281,251,true,10819,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14282,6505,false,10819,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14283,1721,false,10819,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14297,5764,false,10832,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14298,5952,false,10832,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14301,13705,false,10835,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14303,19741,true,10835,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14307,11604,false,10840,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14308,17046,false,10840,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14309,16041,false,10841,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14310,16205,false,10841,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14319,8659,false,10849,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14320,1046,true,10849,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14328,21147,true,10858,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14329,13321,false,10858,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14334,1628,true,10864,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14335,5453,false,10864,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14343,305,false,10870,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14344,903,false,10870,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14346,909,false,10872,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14347,16454,false,10872,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14349,19709,false,10874,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14350,21080,true,10874,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14357,8023,false,10875,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14358,144,true,10875,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14359,8953,true,10876,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14360,10807,false,10876,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14361,7851,false,10877,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14362,8555,true,10877,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14363,5009,false,10877,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14367,1638,true,10884,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14368,16401,false,10884,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14370,5006,false,10886,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14371,12636,false,10886,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14375,16045,true,10890,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14376,16494,false,10890,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14377,19975,true,10891,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14378,19939,false,10891,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14379,14057,false,10892,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14380,17766,true,10892,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14403,4211,false,10911,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14404,4515,false,10911,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14412,640,false,10919,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14414,3300,false,10919,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14433,359,false,10934,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14434,2067,false,10934,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14440,2026,false,10941,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14441,257,false,10941,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14444,11703,false,10946,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14445,20227,true,10946,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14459,16443,false,10958,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14460,16463,true,10958,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14463,20202,false,10961,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14464,2292,true,10961,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14465,12215,false,10961,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14469,428,true,10965,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14470,2122,false,10965,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14471,557,false,10965,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14472,2453,false,10966,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14473,748,false,10966,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14474,369,true,10966,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14475,826,false,10966,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14476,1002,false,10966,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14477,3451,false,10966,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14486,12932,false,10973,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14487,20005,true,10973,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14489,2122,true,10975,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14490,12014,false,10975,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14493,17739,false,10978,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14494,2084,true,10978,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14497,16283,false,10981,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14498,16883,false,10981,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14499,7266,true,10981,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14509,9136,false,10992,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14510,9281,false,10992,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14519,683,true,11002,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14521,1725,false,11002,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14528,2020,true,11007,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14529,15634,false,11007,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14530,1680,false,11008,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14531,15699,false,11008,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14533,102,true,11009,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14534,15699,false,11009,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14535,554,false,11009,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14547,21095,false,11022,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14548,17609,false,11022,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14555,23,true,11028,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14557,412,false,11028,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14561,18968,false,11031,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14562,21213,true,11031,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14563,611,false,11033,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14564,2079,false,11033,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14568,93,false,11037,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14569,1291,false,11037,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14577,21150,true,11044,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14578,10018,false,11044,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14579,12891,false,11044,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14580,11440,false,11044,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14583,17799,false,11047,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14584,2302,false,11047,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14585,2611,false,11047,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14589,1180,false,11052,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14590,830,true,11052,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14591,4208,false,11052,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14596,18864,false,11056,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14597,19884,true,11056,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14598,12769,false,11057,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14599,4215,true,11057,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14602,8815,true,11059,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14603,17996,false,11059,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14604,18968,true,11060,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14605,14405,false,11060,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14606,714,true,11061,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14607,1473,false,11061,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14608,8441,false,11061,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14617,14130,true,11072,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14618,16015,false,11072,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14626,18308,false,11078,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14627,18349,false,11078,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14637,7224,false,11088,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14638,9798,true,11088,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14640,10446,false,11090,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14641,4206,true,11090,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14648,4406,false,11096,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14649,20499,true,11096,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14656,1838,false,11105,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14657,13440,false,11105,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14659,241,true,11105,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14660,11725,false,11107,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14661,4518,false,11107,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14670,14939,false,11114,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14672,20221,false,11114,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14683,20158,false,11125,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14684,6972,false,11125,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14695,11454,false,11133,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14696,18766,true,11133,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14707,15543,false,11142,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14708,16944,false,11142,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14715,1798,false,11147,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14716,963,true,11147,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14717,12030,false,11148,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14718,12685,false,11148,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14725,2587,true,11152,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14726,20375,false,11152,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14727,15825,false,11152,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14729,20606,true,11155,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14730,14488,false,11155,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14740,2244,true,11163,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14741,15429,false,11163,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14748,17440,false,11169,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14749,12431,true,11169,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14751,17921,false,11171,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14752,2580,true,11171,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14761,19183,false,11178,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14762,20484,false,11178,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14764,17478,false,11180,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14765,19853,true,11180,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14773,6551,false,11187,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14774,6390,false,11187,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14775,1098,true,11187,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14776,21488,false,11188,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14777,10816,false,11188,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14778,12912,false,11188,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14785,5007,false,11193,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14786,20763,true,11193,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14788,5900,false,11195,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14789,837,false,11195,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14792,5872,false,11198,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14793,2433,false,11198,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14794,14789,false,11198,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14795,20394,false,11200,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14797,10737,false,11200,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14799,40024,false,11201,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14800,21780,false,11201,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14815,17109,true,11213,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14817,15904,false,11213,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14826,6232,false,11220,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14827,14862,false,11220,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14830,7735,false,11222,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14831,15987,true,11222,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14846,16360,false,11234,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14847,8841,true,11234,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14849,21345,false,11236,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14850,14327,true,11236,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14851,8337,false,11238,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14852,20549,false,11238,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14853,20728,false,11238,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14858,284,false,11241,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14860,14112,false,11241,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14864,1019,true,11246,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14865,7635,false,11246,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14885,15379,false,11265,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14887,17379,false,11265,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14888,656,true,11266,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14889,1827,false,11266,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14890,45,false,11266,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14891,655,false,11266,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14897,465,true,11270,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14898,2527,false,11270,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14899,7685,false,11270,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14920,17385,false,11286,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14921,17231,false,11286,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14928,14298,false,11294,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14929,16420,true,11294,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14936,15283,false,11304,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14937,17399,false,11304,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14940,20713,false,11308,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14942,2022,true,11308,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14943,20496,false,11309,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14944,20234,false,11309,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14969,2374,false,11329,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14970,704,false,11329,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14974,9588,false,11332,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14975,1646,false,11332,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14976,290,true,11332,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14978,3698,false,11334,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14979,2516,false,11334,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14980,16667,true,11334,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
14982,15468,false,11336,2019-01-09T04:42:05.174474Z,2019-01-09T04:42:05.332576Z
